,id,platnost_od,platnost_do,akceptovano,mena,cena_za_mwh
787,1787,2022-01-01,2022-12-31,Ne,EUR,4331.062519778434
788,1788,2022-01-01,2022-12-31,Ne,CZK,5554.993177120403
789,1789,2022-01-01,2022-12-31,Ano,CZK,2027.6941305506969
790,1790,2022-01-01,2022-12-31,Ano,CZK,2894.1579707550754
791,1791,2022-01-01,2022-12-31,Ne,CZK,3933.0630369952837
792,1792,2022-01-01,2022-12-31,Ano,EUR,2542.6446616702933
793,1793,2022-01-01,2022-12-31,Ano,EUR,4169.116072091028
794,1794,2022-01-01,2022-12-31,Ano,EUR,4246.760874510248
795,1795,2022-01-01,2022-12-31,Ano,EUR,2962.6585229325874
796,1796,2022-01-01,2022-12-31,Ano,EUR,3321.225947822477
797,1797,2022-01-01,2022-12-31,Ano,CZK,5039.022630645694
798,1798,2022-01-01,2022-12-31,Ano,CZK,2904.9567446413466
799,1799,2022-01-01,2022-12-31,Ano,CZK,3358.415534265214
800,1800,2022-01-01,2022-12-31,Ano,EUR,1813.6935000963288
801,1801,2022-01-01,2022-12-31,Ano,EUR,2438.730002205069
802,1802,2022-01-01,2022-12-31,Ano,CZK,3110.3980125952153
803,1803,2022-01-01,2022-12-31,Ano,EUR,5705.511995974118
804,1804,2022-01-01,2022-12-31,Ne,CZK,2169.5517339803764
805,1805,2022-01-01,2022-12-31,Ano,EUR,3633.8552751418847
806,1806,2022-01-01,2022-12-31,Ano,CZK,3975.546436423611
807,1807,2022-01-01,2022-12-31,Ano,CZK,2806.3392130499747
808,1808,2022-01-01,2022-12-31,Ano,CZK,2087.2215003694196
809,1809,2022-01-01,2022-12-31,Ano,EUR,3612.311666915967
810,1810,2022-01-01,2022-12-31,Ano,CZK,5794.006537747993
811,1811,2022-01-01,2022-12-31,Ano,EUR,5104.058817958483
812,1812,2022-01-01,2022-12-31,Ano,CZK,2510.0142643594563
813,1813,2022-01-01,2022-12-31,Ne,CZK,5148.242425145712
814,1814,2022-01-01,2022-12-31,Ano,EUR,4991.2257470250715
815,1815,2022-01-01,2022-12-31,Ano,EUR,5199.591383375576
816,1816,2022-01-01,2022-12-31,Ano,CZK,3420.5632787639643
817,1817,2022-01-01,2022-12-31,Ne,CZK,5389.9200400089685
818,1818,2022-01-01,2022-12-31,Ano,CZK,1812.3648229592234
819,1819,2022-01-01,2022-12-31,Ano,CZK,2226.3845204376066
820,1820,2022-01-01,2022-12-31,Ano,CZK,1889.9507836115868
821,1821,2022-01-01,2022-12-31,Ano,EUR,5137.868098330408
822,1822,2022-01-01,2022-12-31,Ne,CZK,2558.1496432123104
823,1823,2022-01-01,2022-12-31,Ano,EUR,4331.1101996944235
824,1824,2022-01-01,2022-12-31,Ano,CZK,5673.141422059641
825,1825,2022-01-01,2022-12-31,Ano,CZK,4468.869342973305
826,1826,2022-01-01,2022-12-31,Ano,CZK,5027.976375318203
827,1827,2022-01-01,2022-12-31,Ano,CZK,3380.193782003309
828,1828,2022-01-01,2022-12-31,Ano,CZK,1849.9205590851698
829,1829,2022-01-01,2022-12-31,Ne,EUR,3797.275741331515
830,1830,2022-01-01,2022-12-31,Ano,CZK,4232.240322594314
831,1831,2022-01-01,2022-12-31,Ano,EUR,3255.1419565228107
832,1832,2022-01-01,2022-12-31,Ano,CZK,3846.9412886822533
833,1833,2022-01-01,2022-12-31,Ne,EUR,3093.8981678189148
834,1834,2022-01-01,2022-12-31,Ano,EUR,2488.950584545374
835,1835,2022-01-01,2022-12-31,Ano,CZK,4453.156052109506
836,1836,2022-01-01,2022-12-31,Ano,EUR,2168.750390523418
837,1837,2022-01-01,2022-12-31,Ano,EUR,4000.969574060573
838,1838,2022-01-01,2022-12-31,Ano,CZK,4300.710327887946
839,1839,2022-01-01,2022-12-31,Ano,CZK,3495.83668044589
840,1840,2022-01-01,2022-12-31,Ano,CZK,4415.372659066636
841,1841,2022-01-01,2022-12-31,Ano,CZK,4115.970929606188
842,1842,2022-01-01,2022-12-31,Ano,CZK,5233.26900307948
843,1843,2022-01-01,2022-12-31,Ano,EUR,5377.234153025403
844,1844,2022-01-01,2022-12-31,Ne,CZK,2658.1582027580507
845,1845,2022-01-01,2022-12-31,Ano,EUR,5966.56754536557
846,1846,2022-01-01,2022-12-31,Ano,CZK,4080.067775055325
847,1847,2022-01-01,2022-12-31,Ano,EUR,4392.391835441033
848,1848,2022-01-01,2022-12-31,Ne,EUR,3911.350029913204
849,1849,2022-01-01,2022-12-31,Ano,EUR,1841.5564656284373
850,1850,2022-01-01,2022-12-31,Ano,CZK,3447.166269616428
851,1851,2022-01-01,2022-12-31,Ano,CZK,5554.082834801808
852,1852,2022-01-01,2022-12-31,Ano,CZK,5794.676755871667
853,1853,2022-01-01,2022-12-31,Ne,CZK,4792.804913273604
854,1854,2022-01-01,2022-12-31,Ano,CZK,3543.680998696295
855,1855,2022-01-01,2022-12-31,Ano,CZK,5204.6537698204
856,1856,2022-01-01,2022-12-31,Ano,CZK,4000.582723467436
857,1857,2022-01-01,2022-12-31,Ano,EUR,5187.49422935859
858,1858,2022-01-01,2022-12-31,Ano,CZK,4502.4516496550905
859,1859,2022-01-01,2022-12-31,Ano,CZK,5048.511703559063
860,1860,2022-01-01,2022-12-31,Ano,CZK,1928.7710195028421
861,1861,2022-01-01,2022-12-31,Ano,CZK,5741.168838175401
862,1862,2022-01-01,2022-12-31,Ano,CZK,4467.411727203076
863,1863,2022-01-01,2022-12-31,Ne,EUR,5450.5487280052785
864,1864,2022-01-01,2022-12-31,Ne,CZK,3475.626034154082
865,1865,2022-01-01,2022-12-31,Ano,CZK,5453.53540148753
866,1866,2022-01-01,2022-12-31,Ano,CZK,3993.1725923939925
867,1867,2022-01-01,2022-12-31,Ano,CZK,3782.997656926881
868,1868,2022-01-01,2022-12-31,Ano,CZK,3536.5687464482016
869,1869,2022-01-01,2022-12-31,Ano,CZK,5392.8602378271635
870,1870,2022-01-01,2022-12-31,Ano,CZK,5787.4023788772865
871,1871,2022-01-01,2022-12-31,Ano,CZK,3922.4286736856134
872,1872,2022-01-01,2022-12-31,Ano,CZK,5546.156210748026
873,1873,2022-01-01,2022-12-31,Ano,CZK,2999.8204261630954
874,1874,2022-01-01,2022-12-31,Ano,EUR,5784.991457477355
875,1875,2022-01-01,2022-12-31,Ano,EUR,4835.042206325144
876,1876,2022-01-01,2022-12-31,Ano,CZK,5051.759823051352
877,1877,2022-01-01,2022-12-31,Ano,CZK,2093.387687930601
878,1878,2022-01-01,2022-12-31,Ano,CZK,3457.8971946191778
879,1879,2022-01-01,2022-12-31,Ano,EUR,5004.587550369498
880,1880,2022-01-01,2022-12-31,Ano,EUR,5415.5143544702905
881,1881,2022-01-01,2022-12-31,Ano,CZK,2336.2966919170144
882,1882,2022-01-01,2022-12-31,Ano,CZK,3113.0569591358235
883,1883,2022-01-01,2022-12-31,Ano,EUR,5295.9611739777865
884,1884,2022-01-01,2022-12-31,Ano,EUR,3567.937178339218
885,1885,2022-01-01,2022-12-31,Ano,EUR,4193.58582218854
886,1886,2022-01-01,2022-12-31,Ano,CZK,2434.5921305017864
887,1887,2022-01-01,2022-12-31,Ano,CZK,4694.28822826107
888,1888,2022-01-01,2022-12-31,Ano,CZK,4432.537778346375
889,1889,2022-01-01,2022-12-31,Ano,CZK,3902.5409865524716
890,1890,2022-01-01,2022-12-31,Ano,EUR,3288.548491936089
891,1891,2022-01-01,2022-12-31,Ano,CZK,2094.702822706391
892,1892,2022-01-01,2022-12-31,Ano,EUR,5619.5339785698725
893,1893,2022-01-01,2022-12-31,Ano,CZK,2885.3379445267365
894,1894,2022-01-01,2022-12-31,Ano,CZK,5203.433456242634
895,1895,2022-01-01,2022-12-31,Ano,CZK,2326.624693263787
896,1896,2022-01-01,2022-12-31,Ano,CZK,5534.935930903319
897,1897,2022-01-01,2022-12-31,Ano,CZK,3063.7579712036313
898,1898,2022-01-01,2022-12-31,Ano,CZK,2306.482796741032
899,1899,2022-01-01,2022-12-31,Ano,CZK,4761.192900815991
900,1900,2022-01-01,2022-12-31,Ano,CZK,2248.251734746877
901,1901,2022-01-01,2022-12-31,Ano,EUR,5570.65416571254
902,1902,2022-01-01,2022-12-31,Ano,CZK,2005.8037919097824
903,1903,2022-01-01,2022-12-31,Ano,EUR,4701.073860457522
904,1904,2022-01-01,2022-12-31,Ano,EUR,3372.718999583307
905,1905,2022-01-01,2022-12-31,Ne,CZK,2007.0002236116536
906,1906,2022-01-01,2022-12-31,Ne,CZK,5243.67763810711
907,1907,2022-01-01,2022-12-31,Ano,CZK,5402.577525709947
908,1908,2022-01-01,2022-12-31,Ano,CZK,3490.0115115947137
909,1909,2022-01-01,2022-12-31,Ano,CZK,4613.587710428826
910,1910,2022-01-01,2022-12-31,Ano,CZK,4894.111786750174
911,1911,2022-01-01,2022-12-31,Ano,CZK,5817.0695491379065
912,1912,2022-01-01,2022-12-31,Ne,CZK,2351.9838128982574
913,1913,2022-01-01,2022-12-31,Ano,EUR,2041.953099967876
914,1914,2022-01-01,2022-12-31,Ano,CZK,3592.9187706575276
915,1915,2022-01-01,2022-12-31,Ano,CZK,2446.8434567842996
916,1916,2022-01-01,2022-12-31,Ano,CZK,4080.093821710754
917,1917,2022-01-01,2022-12-31,Ano,CZK,5263.003425164816
918,1918,2022-01-01,2022-12-31,Ano,CZK,5763.963136316168
919,1919,2022-01-01,2022-12-31,Ano,EUR,5741.923415303905
920,1920,2022-01-01,2022-12-31,Ano,EUR,3531.950460465066
921,1921,2022-01-01,2022-12-31,Ano,EUR,4997.8198381706015
922,1922,2022-01-01,2022-12-31,Ano,CZK,4922.981217777723
923,1923,2022-01-01,2022-12-31,Ano,CZK,4498.609723223206
924,1924,2022-01-01,2022-12-31,Ano,EUR,4217.199500959239
925,1925,2022-01-01,2022-12-31,Ano,CZK,3401.9889171247396
926,1926,2022-01-01,2022-12-31,Ano,CZK,4243.072341028765
927,1927,2022-01-01,2022-12-31,Ano,CZK,3514.158883715656
928,1928,2022-01-01,2022-12-31,Ano,CZK,3279.6926943976187
929,1929,2022-01-01,2022-12-31,Ano,EUR,5926.681454477138
930,1930,2022-01-01,2022-12-31,Ano,CZK,4200.318194700449
931,1931,2022-01-01,2022-12-31,Ne,EUR,2284.1141326553247
932,1932,2022-01-01,2022-12-31,Ano,EUR,5555.073757860765
933,1933,2022-01-01,2022-12-31,Ano,CZK,1816.4872283364282
934,1934,2022-01-01,2022-12-31,Ne,EUR,3375.6847712799527
935,1935,2022-01-01,2022-12-31,Ano,EUR,4244.892756889154
936,1936,2022-01-01,2022-12-31,Ano,CZK,3685.7183231884183
937,1937,2022-01-01,2022-12-31,Ano,CZK,1960.6042902633935
938,1938,2022-01-01,2022-12-31,Ano,CZK,4009.452341068841
939,1939,2022-01-01,2022-12-31,Ano,EUR,1819.4034989249944
940,1940,2022-01-01,2022-12-31,Ano,CZK,4951.94206563612
941,1941,2022-01-01,2022-12-31,Ano,CZK,3197.7488925144735
942,1942,2022-01-01,2022-12-31,Ano,CZK,2492.8367722363287
943,1943,2022-01-01,2022-12-31,Ne,CZK,4666.88698832143
944,1944,2022-01-01,2022-12-31,Ano,CZK,3655.3811472777543
945,1945,2022-01-01,2022-12-31,Ano,CZK,5838.243080710747
946,1946,2022-01-01,2022-12-31,Ano,CZK,4941.986403008273
947,1947,2022-01-01,2022-12-31,Ne,CZK,3606.5197363184298
948,1948,2022-01-01,2022-12-31,Ano,CZK,3732.693839856683
949,1949,2022-01-01,2022-12-31,Ano,EUR,2337.249353173682
950,1950,2022-01-01,2022-12-31,Ano,CZK,2365.0930291271425
951,1951,2022-01-01,2022-12-31,Ano,CZK,5702.79173792352
952,1952,2022-01-01,2022-12-31,Ano,CZK,4906.383878437387
953,1953,2022-01-01,2022-12-31,Ano,CZK,5222.824185929789
954,1954,2022-01-01,2022-12-31,Ano,CZK,5577.860517562558
955,1955,2022-01-01,2022-12-31,Ano,EUR,2215.430436569964
956,1956,2022-01-01,2022-12-31,Ano,CZK,2068.318545210769
957,1957,2022-01-01,2022-12-31,Ano,EUR,2596.646429905396
958,1958,2022-01-01,2022-12-31,Ano,CZK,5071.1165092675965
959,1959,2022-01-01,2022-12-31,Ano,EUR,2938.5586428474267
960,1960,2022-01-01,2022-12-31,Ano,CZK,4649.746604815162
961,1961,2022-01-01,2022-12-31,Ano,EUR,2118.4442555535215
962,1962,2022-01-01,2022-12-31,Ano,CZK,3534.0287159091513
963,1963,2022-01-01,2022-12-31,Ano,CZK,4111.907564237366
964,1964,2022-01-01,2022-12-31,Ano,CZK,3450.5552282357576
965,1965,2022-01-01,2022-12-31,Ano,CZK,2382.9064237629977
966,1966,2022-01-01,2022-12-31,Ano,CZK,3904.613037169407
967,1967,2022-01-01,2022-12-31,Ano,CZK,5565.333983083261
968,1968,2022-01-01,2022-12-31,Ano,CZK,3381.8375275190765
969,1969,2022-01-01,2022-12-31,Ano,CZK,2529.7153060369046
970,1970,2022-01-01,2022-12-31,Ano,EUR,3148.5994604391412
971,1971,2022-01-01,2022-12-31,Ne,CZK,5156.937729078361
972,1972,2022-01-01,2022-12-31,Ano,EUR,3066.47847199431
973,1973,2022-01-01,2022-12-31,Ano,EUR,4700.183629386386
974,1974,2022-01-01,2022-12-31,Ne,CZK,4599.484966610281
975,1975,2022-01-01,2022-12-31,Ano,CZK,1935.4761580866252
976,1976,2022-01-01,2022-12-31,Ne,EUR,2098.002363672247
977,1977,2022-01-01,2022-12-31,Ano,CZK,2240.2815918613005
978,1978,2022-01-01,2022-12-31,Ano,CZK,4127.9891390814155
979,1979,2022-01-01,2022-12-31,Ano,CZK,2015.7032238490233
980,1980,2022-01-01,2022-12-31,Ano,CZK,2446.863083668745
981,1981,2022-01-01,2022-12-31,Ano,CZK,4449.585422027905
982,1982,2022-01-01,2022-12-31,Ano,CZK,4989.031492309467
983,1983,2022-01-01,2022-12-31,Ano,CZK,2327.6877945946844
984,1984,2022-01-01,2022-12-31,Ano,CZK,3613.012376548584
985,1985,2022-01-01,2022-12-31,Ano,CZK,5694.165344811294
986,1986,2022-01-01,2022-12-31,Ano,CZK,2954.9016099774417
987,1987,2022-01-01,2022-12-31,Ano,CZK,3018.873116662908
988,1988,2022-01-01,2022-12-31,Ano,CZK,2913.3162395507497
989,1989,2022-01-01,2022-12-31,Ano,CZK,2429.534241495904
990,1990,2022-01-01,2022-12-31,Ano,CZK,3499.6963319277966
991,1991,2022-01-01,2022-12-31,Ano,EUR,4661.521651832549
992,1992,2022-01-01,2022-12-31,Ano,CZK,5897.054512590164
993,1993,2022-01-01,2022-12-31,Ano,CZK,4431.091231639433
994,1994,2022-01-01,2022-12-31,Ano,CZK,2946.2379649313307
995,1995,2022-01-01,2022-12-31,Ano,CZK,5953.525172892431
996,1996,2022-01-01,2022-12-31,Ano,CZK,2360.5651646915976
997,1997,2022-01-01,2022-12-31,Ano,CZK,3606.8281513592337
998,1998,2022-01-01,2022-12-31,Ano,CZK,3922.379605935987
999,1999,2022-01-01,2022-12-31,Ne,CZK,5482.460247395535
1000,2000,2022-01-01,2022-12-31,Ano,EUR,5136.260033687554
1001,2001,2022-01-01,2022-12-31,Ano,EUR,4343.968941069394
1002,2002,2022-01-01,2022-12-31,Ano,CZK,5014.202594352666
1003,2003,2022-01-01,2022-12-31,Ano,EUR,2365.9171689036766
1004,2004,2022-01-01,2022-12-31,Ne,CZK,2105.052026693512
1005,2005,2022-01-01,2022-12-31,Ano,CZK,4748.793079786268
1006,2006,2022-01-01,2022-12-31,Ano,CZK,2907.1028818341288
1007,2007,2022-01-01,2022-12-31,Ne,EUR,4403.913687066659
1008,2008,2022-01-01,2022-12-31,Ano,EUR,5385.124917024949
1009,2009,2022-01-01,2022-12-31,Ano,CZK,4609.47068816842
1010,2010,2022-01-01,2022-12-31,Ano,CZK,5421.255058155932
1011,2011,2022-01-01,2022-12-31,Ano,CZK,4354.3741559002365
1012,2012,2022-01-01,2022-12-31,Ano,EUR,5503.2288849854995
1013,2013,2022-01-01,2022-12-31,Ano,EUR,3770.447895487802
1014,2014,2022-01-01,2022-12-31,Ano,CZK,4906.250055904486
1015,2015,2022-01-01,2022-12-31,Ano,CZK,4079.115451401683
1016,2016,2022-01-01,2022-12-31,Ano,EUR,2579.086840585274
1017,2017,2022-01-01,2022-12-31,Ano,CZK,5575.6745924443
1018,2018,2022-01-01,2022-12-31,Ano,CZK,5090.490497357101
1019,2019,2022-01-01,2022-12-31,Ano,CZK,5096.63448167191
1020,2020,2022-01-01,2022-12-31,Ne,CZK,3008.0525056449237
1021,2021,2022-01-01,2022-12-31,Ano,CZK,5172.788884284768
1022,2022,2022-01-01,2022-12-31,Ano,CZK,2748.270159569261
1023,2023,2022-01-01,2022-12-31,Ne,CZK,2558.176652347492
1024,2024,2022-01-01,2022-12-31,Ano,CZK,5868.168681315947
1025,2025,2022-01-01,2022-12-31,Ano,CZK,5453.4707280328
1026,2026,2022-01-01,2022-12-31,Ano,CZK,4035.1631134474633
1027,2027,2022-01-01,2022-12-31,Ne,CZK,2791.144147532285
1028,2028,2022-01-01,2022-12-31,Ano,CZK,4533.662532044482
1029,2029,2022-01-01,2022-12-31,Ano,CZK,4935.425819547079
1030,2030,2022-01-01,2022-12-31,Ano,CZK,3341.4607799241667
1031,2031,2022-01-01,2022-12-31,Ano,CZK,3624.480817333315
1032,2032,2022-01-01,2022-12-31,Ano,EUR,4906.471485985631
1033,2033,2022-01-01,2022-12-31,Ano,CZK,4741.346622567069
1034,2034,2022-01-01,2022-12-31,Ne,CZK,4770.7071332409705
1035,2035,2022-01-01,2022-12-31,Ano,EUR,2542.170995627619
1036,2036,2022-01-01,2022-12-31,Ne,EUR,2564.051977951066
1037,2037,2022-01-01,2022-12-31,Ano,CZK,3214.113280139466
1038,2038,2022-01-01,2022-12-31,Ano,CZK,2811.3459207903175
1039,2039,2022-01-01,2022-12-31,Ano,CZK,5432.401947006254
1040,2040,2022-01-01,2022-12-31,Ano,CZK,5685.330422168022
1041,2041,2022-01-01,2022-12-31,Ano,CZK,4906.286921761127
1042,2042,2022-01-01,2022-12-31,Ano,CZK,2869.3557994825933
1043,2043,2022-01-01,2022-12-31,Ano,CZK,5913.555944609183
1044,2044,2022-01-01,2022-12-31,Ano,CZK,3994.076937580138
1045,2045,2022-01-01,2022-12-31,Ano,CZK,5611.382283814995
1046,2046,2022-01-01,2022-12-31,Ano,EUR,5740.740558684641
1047,2047,2022-01-01,2022-12-31,Ano,CZK,5174.667503881043
1048,2048,2022-01-01,2022-12-31,Ano,EUR,4104.626067822379
1049,2049,2022-01-01,2022-12-31,Ano,CZK,5666.743462139242
1050,2050,2022-01-01,2022-12-31,Ne,CZK,4869.160184630508
1051,2051,2022-01-01,2022-12-31,Ano,CZK,1992.0264076686349
1052,2052,2022-01-01,2022-12-31,Ano,CZK,3345.2198989911863
1053,2053,2022-01-01,2022-12-31,Ano,CZK,5680.292642323102
1054,2054,2022-01-01,2022-12-31,Ano,CZK,5372.615405345779
1055,2055,2022-01-01,2022-12-31,Ano,CZK,3194.8106849384794
1056,2056,2022-01-01,2022-12-31,Ano,CZK,2814.960939862785
1057,2057,2022-01-01,2022-12-31,Ano,EUR,5115.322940189984
1058,2058,2022-01-01,2022-12-31,Ano,CZK,2944.533704899256
1059,2059,2022-01-01,2022-12-31,Ano,EUR,3172.572023125291
1060,2060,2022-01-01,2022-12-31,Ano,CZK,1966.5896017336652
1061,2061,2022-01-01,2022-12-31,Ano,CZK,2096.038219755701
1062,2062,2022-01-01,2022-12-31,Ano,EUR,4115.197602994085
1063,2063,2022-01-01,2022-12-31,Ne,CZK,4065.207550999478
1064,2064,2022-01-01,2022-12-31,Ne,CZK,4985.6008245007
1065,2065,2022-01-01,2022-12-31,Ano,CZK,4187.331997156851
1066,2066,2022-01-01,2022-12-31,Ano,CZK,2527.524388085498
1067,2067,2022-01-01,2022-12-31,Ano,EUR,4178.499064004036
1068,2068,2022-01-01,2022-12-31,Ano,CZK,2020.34357390469
1069,2069,2022-01-01,2022-12-31,Ano,CZK,2561.6135002508095
1070,2070,2022-01-01,2022-12-31,Ano,EUR,3708.982637500287
1071,2071,2022-01-01,2022-12-31,Ne,EUR,3819.992282375772
1072,2072,2022-01-01,2022-12-31,Ano,CZK,4350.625722375434
1073,2073,2022-01-01,2022-12-31,Ano,CZK,5686.529195938744
1074,2074,2022-01-01,2022-12-31,Ano,EUR,1859.426702379326
1075,2075,2022-01-01,2022-12-31,Ne,CZK,5378.048395354128
1076,2076,2022-01-01,2022-12-31,Ano,CZK,5394.221947036971
1077,2077,2022-01-01,2022-12-31,Ano,CZK,2918.3840002447146
1078,2078,2022-01-01,2022-12-31,Ano,CZK,2038.7139245672327
1079,2079,2022-01-01,2022-12-31,Ano,CZK,2655.465633942291
1080,2080,2022-01-01,2022-12-31,Ano,CZK,2557.0435618163424
1081,2081,2022-01-01,2022-12-31,Ano,CZK,3199.5432478473786
1082,2082,2022-01-01,2022-12-31,Ne,EUR,4159.101993377643
1083,2083,2022-01-01,2022-12-31,Ne,CZK,2270.581211674145
1084,2084,2022-01-01,2022-12-31,Ano,CZK,4179.8792274956095
1085,2085,2022-01-01,2022-12-31,Ne,CZK,5437.568219225483
1086,2086,2022-01-01,2022-12-31,Ano,CZK,1819.90130221684
1087,2087,2022-01-01,2022-12-31,Ano,CZK,2032.1851653675053
1088,2088,2022-01-01,2022-12-31,Ne,EUR,2175.2396820013796
1089,2089,2022-01-01,2022-12-31,Ano,CZK,4639.824488905568
1090,2090,2022-01-01,2022-12-31,Ano,CZK,2280.544020243458
1091,2091,2022-01-01,2022-12-31,Ne,CZK,3214.9483533645257
1092,2092,2022-01-01,2022-12-31,Ano,CZK,3577.24506305001
1093,2093,2022-01-01,2022-12-31,Ano,EUR,2473.858117422918
1094,2094,2022-01-01,2022-12-31,Ne,CZK,3015.8809243571905
1095,2095,2022-01-01,2022-12-31,Ano,EUR,2697.854348626368
1096,2096,2022-01-01,2022-12-31,Ano,EUR,2967.621670199903
1097,2097,2022-01-01,2022-12-31,Ano,CZK,2957.464325645775
1098,2098,2022-01-01,2022-12-31,Ano,CZK,4312.658795039706
1099,2099,2022-01-01,2022-12-31,Ano,CZK,5336.702884662114
1100,2100,2022-01-01,2022-12-31,Ano,CZK,1993.9427810815178
1101,2101,2022-01-01,2022-12-31,Ano,CZK,1928.2372352205484
1102,2102,2022-01-01,2022-12-31,Ano,EUR,5039.345176858477
1103,2103,2022-01-01,2022-12-31,Ne,EUR,3732.109839006029
1104,2104,2022-01-01,2022-12-31,Ano,CZK,2689.185991215765
1105,2105,2022-01-01,2022-12-31,Ano,CZK,3628.256204655976
1106,2106,2022-01-01,2022-12-31,Ano,CZK,5086.304256496529
1107,2107,2022-01-01,2022-12-31,Ano,EUR,5294.603179921325
1108,2108,2022-01-01,2022-12-31,Ano,EUR,4572.231309524146
1109,2109,2022-01-01,2022-12-31,Ano,CZK,4069.5351462414587
1110,2110,2022-01-01,2022-12-31,Ano,EUR,5763.665128419493
1111,2111,2022-01-01,2022-12-31,Ano,EUR,4245.224411493826
1112,2112,2022-01-01,2022-12-31,Ano,CZK,2384.3844337679134
1113,2113,2022-01-01,2022-12-31,Ano,CZK,5055.821416987228
1114,2114,2022-01-01,2022-12-31,Ano,EUR,2809.8132193763977
1115,2115,2022-01-01,2022-12-31,Ano,CZK,2012.7656876403885
1116,2116,2022-01-01,2022-12-31,Ano,CZK,3475.798426154328
1117,2117,2022-01-01,2022-12-31,Ano,CZK,1859.3677114425716
1118,2118,2022-01-01,2022-12-31,Ano,EUR,5907.435272097431
1119,2119,2022-01-01,2022-12-31,Ano,CZK,5652.477749317651
1120,2120,2022-01-01,2022-12-31,Ano,CZK,5648.274688351967
1121,2121,2022-01-01,2022-12-31,Ano,CZK,4359.162567166797
1122,2122,2022-01-01,2022-12-31,Ne,CZK,3849.6829028581196
1123,2123,2022-01-01,2022-12-31,Ano,EUR,3680.3494341497726
1124,2124,2022-01-01,2022-12-31,Ne,CZK,3807.8514363037143
1125,2125,2022-01-01,2022-12-31,Ano,CZK,5462.16261664491
1126,2126,2022-01-01,2022-12-31,Ano,CZK,4036.946118746443
1127,2127,2022-01-01,2022-12-31,Ano,CZK,2964.0574073876232
1128,2128,2022-01-01,2022-12-31,Ano,CZK,3567.791869334864
1129,2129,2022-01-01,2022-12-31,Ano,CZK,3858.7026922628834
1130,2130,2022-01-01,2022-12-31,Ano,CZK,4451.123580266587
1131,2131,2022-01-01,2022-12-31,Ano,CZK,5318.075975577167
1132,2132,2022-01-01,2022-12-31,Ne,EUR,5678.222533991217
1133,2133,2022-01-01,2022-12-31,Ano,EUR,4710.455282879645
1134,2134,2022-01-01,2022-12-31,Ano,EUR,2781.7561146106223
1135,2135,2022-01-01,2022-12-31,Ano,CZK,3609.7918962914573
1136,2136,2022-01-01,2022-12-31,Ano,CZK,4781.953403108493
1137,2137,2022-01-01,2022-12-31,Ano,EUR,4975.134410073816
1138,2138,2022-01-01,2022-12-31,Ano,CZK,5457.81449352538
1139,2139,2022-01-01,2022-12-31,Ano,CZK,5116.108098826167
1140,2140,2022-01-01,2022-12-31,Ano,CZK,2303.8546570207873
1141,2141,2022-01-01,2022-12-31,Ano,CZK,5054.740837930192
1142,2142,2022-01-01,2022-12-31,Ano,CZK,3988.7677850961636
1143,2143,2022-01-01,2022-12-31,Ano,EUR,2506.684134373741
1144,2144,2022-01-01,2022-12-31,Ano,CZK,5237.821882368569
1145,2145,2022-01-01,2022-12-31,Ano,CZK,5176.622116388953
1146,2146,2022-01-01,2022-12-31,Ano,CZK,3903.865456690094
1147,2147,2022-01-01,2022-12-31,Ano,CZK,5955.561673684155
1148,2148,2022-01-01,2022-12-31,Ano,EUR,4464.367147046925
1149,2149,2022-01-01,2022-12-31,Ano,EUR,4666.446836956948
1150,2150,2022-01-01,2022-12-31,Ne,EUR,4149.174652394544
1151,2151,2022-01-01,2022-12-31,Ne,CZK,2890.168761551435
1152,2152,2022-01-01,2022-12-31,Ano,CZK,4140.196975610406
1153,2153,2022-01-01,2022-12-31,Ano,CZK,2782.944842162918
1154,2154,2022-01-01,2022-12-31,Ano,EUR,3450.26793820897
1155,2155,2022-01-01,2022-12-31,Ano,EUR,1992.3617810233256
1156,2156,2022-01-01,2022-12-31,Ano,CZK,4243.508454012155
1157,2157,2022-01-01,2022-12-31,Ano,CZK,2703.979678261225
1158,2158,2022-01-01,2022-12-31,Ne,EUR,2564.0763526942874
1159,2159,2022-01-01,2022-12-31,Ano,CZK,2065.2480523357
1160,2160,2022-01-01,2022-12-31,Ano,CZK,4856.787752184719
1161,2161,2022-01-01,2022-12-31,Ano,CZK,2581.115419254219
1162,2162,2022-01-01,2022-12-31,Ano,CZK,5950.082621213375
1163,2163,2022-01-01,2022-12-31,Ano,CZK,4120.387162480487
1164,2164,2022-01-01,2022-12-31,Ano,CZK,2476.497756806053
1165,2165,2022-01-01,2022-12-31,Ano,CZK,4843.3679973863555
1166,2166,2022-01-01,2022-12-31,Ano,EUR,4253.894301248325
1167,2167,2022-01-01,2022-12-31,Ano,CZK,3520.7236545384417
1168,2168,2022-01-01,2022-12-31,Ano,CZK,3729.684977064903
1169,2169,2022-01-01,2022-12-31,Ano,CZK,1894.9736166365008
1170,2170,2022-01-01,2022-12-31,Ano,EUR,1858.8606047114754
1171,2171,2022-01-01,2022-12-31,Ano,CZK,2248.072240137321
1172,2172,2022-01-01,2022-12-31,Ano,EUR,4449.725392688266
1173,2173,2022-01-01,2022-12-31,Ano,CZK,4642.524052155802
1174,2174,2022-01-01,2022-12-31,Ano,CZK,4601.042197871772
1175,2175,2022-01-01,2022-12-31,Ano,CZK,1837.4961035630758
1176,2176,2022-01-01,2022-12-31,Ano,EUR,2978.075863162216
